-8.931145	0.688702	5.624665	-2.755525	-1.365370	2.961132	-1.552423	1.938756	-0.292408	-1.528684	-0.893928	0.361499	-0.747110	0.086255	-0.342317	26.837271
-9.710153	-0.330111	1.077262	-2.912395	-1.307795	1.935799	-1.520881	1.889089	1.392760	-0.379109	-0.003240	-0.891214	-0.520369	1.253343	0.480284	26.815662
-8.703707	1.430348	4.656548	-2.510637	-1.417736	2.440301	-0.413617	1.606233	-1.139399	-0.364320	-0.917225	-0.486052	-1.489839	0.285527	0.455624	26.764668
-8.598086	0.478625	3.235710	-1.277028	-1.831980	0.574925	-0.784192	0.232247	-2.350864	-0.963403	-2.346228	-0.862083	-1.038966	-0.573367	0.530127	26.792713
-8.718149	3.229012	5.053618	-2.992579	-2.097117	3.588533	-3.851419	0.725249	-1.430159	0.195525	-0.872373	-0.439177	-0.405200	-1.402888	-0.419399	26.686441
-8.458463	0.858668	2.999614	-1.531669	-1.532691	1.292106	-1.439358	3.079140	1.595185	-0.448873	0.082491	0.158445	-0.700472	0.083058	0.234322	26.775063
-9.097037	-1.065012	0.366827	-0.806679	-0.523394	1.142007	-0.145455	2.566105	1.719153	0.270759	-0.188088	0.008275	-0.345274	0.868277	1.250371	27.077076
-10.644421	-2.502095	-1.601665	-2.638474	-1.013178	-0.860188	0.202124	1.242868	0.209378	0.187242	-0.908334	-1.540570	-1.239548	-0.956689	1.169210	27.139187
-9.599143	-1.193368	-0.390723	-2.333694	-2.543521	-0.933635	0.835458	1.080452	-0.025037	1.797278	-0.976855	-1.651117	-0.593483	-0.909855	0.474009	26.789261
-7.498744	1.005039	2.599782	-2.759522	-3.318541	1.729266	0.104786	2.089917	-0.670415	2.341296	-1.222667	-0.708296	1.007759	-0.729023	1.063863	26.186033
-8.375286	1.645624	2.152674	-0.590324	-1.548781	1.178984	-0.220181	2.354190	1.270234	2.217871	-0.355694	-1.317660	-0.194175	0.143980	0.503591	25.866854
