-7.417716	0.135637	2.001279	0.374124	0.273423	1.809694	0.955080	1.615957	0.030141	0.476266	-0.673341	-0.221625	-0.841169	0.168215	0.566600	26.818699
-8.248923	0.352270	0.244715	1.195938	0.477525	0.862697	1.074427	0.305428	0.586880	0.387762	0.107974	0.172679	0.396275	0.605778	0.577023	27.141932
-5.740877	-0.031797	-2.154158	0.725140	0.230263	0.322053	1.223582	0.232965	0.473958	0.526662	0.689505	-0.212663	-0.230906	-0.502232	-0.596174	27.119011
-7.266129	0.971604	-2.146311	0.450883	0.098235	0.377413	0.902440	0.446828	1.157789	0.248588	-0.292080	-0.409785	-0.971168	-1.247381	-0.723894	27.089365
-6.650468	0.837350	-1.000428	0.480119	0.209341	1.262900	1.842034	1.385297	0.321004	-0.095615	-1.128868	-0.816258	-0.317407	-0.581465	0.133447	26.833595
-8.403486	-0.393354	-0.776661	-1.121203	-0.939577	0.448920	-0.047914	0.328064	0.122959	0.298000	0.245616	-0.325507	0.041522	0.134870	-0.274414	25.724701
-8.689841	-1.219120	-1.599040	-0.331423	0.633138	-0.045186	-0.395504	-0.181139	0.564916	0.318803	0.497772	-0.349936	0.461381	0.257234	0.340904	23.467293
-8.845713	1.667946	3.976718	-2.300493	-3.544383	2.259727	-0.806835	2.386041	1.095168	1.618866	0.614220	-0.358501	-0.848184	-1.317292	-1.221700	25.817232
-7.538128	1.394249	3.629544	-2.807180	-2.856292	2.454036	-1.727316	2.191812	1.490295	1.104242	0.598665	0.194858	-1.091769	-0.722028	-0.360004	26.325050
-7.457015	1.867112	4.178031	-2.690378	-2.487459	2.662049	-2.118052	1.548169	-1.388794	0.674813	-0.509734	-0.258504	-1.028576	-0.322076	0.523199	25.574591
-8.374166	-0.729695	-0.728625	-1.165881	-0.991467	-0.362708	-0.797431	0.322421	-0.810341	-0.270674	-0.592807	-0.026049	-0.321369	0.175708	-0.023747	23.477308
