-8.534670	-1.346999	-1.908404	0.254506	-0.388128	-0.766990	-0.368829	-0.541890	-0.283941	0.683146	-0.067501	-0.149160	-0.155889	-0.200882	0.645113	22.401281
-9.165977	-1.806623	-2.354678	0.437943	-0.231130	-1.720549	-0.014011	-0.074521	2.015364	0.481274	0.282827	0.408500	0.660438	0.926540	0.961023	22.560823
-8.803748	-0.586396	-3.059982	-0.554762	-0.721777	-0.837267	0.732029	0.806263	2.089048	2.223231	0.795749	-0.119327	-0.267039	-1.153589	0.347744	22.571562
-8.385523	-1.985439	-3.456748	-0.639111	-1.281488	-1.380683	-0.173162	-0.366253	1.582795	1.195172	-0.237921	-0.569170	0.474385	-0.923219	-0.646014	22.355665
-9.333652	-1.602528	-1.771444	-0.250383	-1.170379	-2.372212	-0.498334	-0.506939	1.166163	0.932937	-0.332044	-0.469157	0.746138	0.032645	0.305282	22.281254
-9.153178	-1.600369	-3.946737	0.258065	-0.111497	-1.890688	0.415973	0.094386	1.070719	0.712580	0.242870	-1.066285	0.057693	0.027192	-0.052223	22.254280
-9.408610	-1.060068	-2.682261	-0.051564	-0.947170	-2.638580	-1.080153	-1.758415	0.708020	1.500406	-1.084655	-0.068668	1.235780	-0.197391	-0.293094	22.295895
-8.697296	-1.252916	-2.262139	0.232215	-0.818319	-2.432113	0.292877	0.056117	0.255583	0.865365	-0.200150	-0.479243	-0.142878	0.036335	0.297315	22.273592
-9.771796	-1.774006	-1.563100	0.030268	-0.715882	-1.483641	-0.392745	-0.907533	0.242245	0.793058	-0.354651	-0.395269	-0.142393	-1.014597	-0.656999	22.137691
-7.804858	-1.455725	-2.842565	-0.813141	-0.748154	-1.746974	0.347485	0.340700	1.599978	1.130202	0.243477	-0.542832	-0.311172	-0.428095	-0.311509	22.423979
-8.292063	0.033167	-1.562676	-0.904292	-1.348119	-1.211125	-0.733592	-0.049674	0.251534	1.879169	0.597465	-0.641710	-0.079199	-1.471661	-0.899831	22.485424
