-8.115723	-0.836155	-2.737050	-0.695051	0.019848	-0.762577	0.998302	-0.214567	0.351310	1.514445	0.315740	-0.582443	-0.115432	-1.653020	-0.755016	22.697001
-8.293447	0.286898	-1.852464	0.439961	-1.033398	-1.449393	0.042525	0.974043	2.428313	2.087653	-0.296535	-0.680872	0.189522	-0.167280	0.297784	23.039789
-7.748462	0.502890	-1.335006	0.611212	0.445827	-0.865942	0.943455	0.927174	1.154001	1.455466	-0.216240	-0.741562	-0.183206	-0.288745	0.662012	23.074114
-8.320610	-1.335971	-2.723498	0.033240	-0.252732	-0.836184	-0.471154	-0.106303	1.823261	1.132165	0.047949	-1.564411	0.363722	-0.034048	-0.340022	22.950945
-9.076885	-1.576870	-3.417579	-0.636799	0.416435	-0.921252	0.573950	-0.358764	1.739538	0.501606	-0.271166	-0.204721	0.017524	-0.200241	0.101219	22.965715
-9.402766	-1.727053	-4.100233	-0.199942	1.097919	-0.604401	1.184308	-0.098668	1.175074	0.102996	0.331589	-0.463401	-0.717869	-0.792651	-0.476036	23.066387
-8.655141	-1.132375	-1.850576	0.560471	-0.933017	-1.492366	0.026654	0.874193	1.619912	1.733324	0.807632	-0.502163	-0.503310	-0.423233	-0.884448	23.030146
-8.640821	-1.477476	-3.109771	-0.333371	-0.701951	-1.582543	0.099906	0.112489	0.909553	0.339588	0.038832	-0.396788	0.185852	0.308030	0.533562	22.624220
-8.121215	-0.727495	-3.947809	-0.243533	-0.964241	-1.816030	0.580350	-1.627894	0.359512	1.119379	-0.365405	-0.554675	0.144889	-0.354101	-0.818926	22.323788
-9.364272	-1.460166	-3.287817	-0.367112	-1.637620	-2.004243	-0.061897	0.225762	1.260802	1.830929	-0.485350	-0.886255	0.373814	-0.399589	-0.065865	22.543800
-9.280535	-1.494776	-3.917709	-0.653695	-0.560895	-1.392355	-1.039742	0.017120	1.317252	1.207988	-0.317180	-0.086875	0.367690	-0.590698	-0.098830	22.741104
