-9.558997	0.399717	4.684543	-3.125568	-2.459888	1.599685	-2.269061	2.010268	-0.247590	0.258500	-0.892155	-0.679596	-0.199515	0.243484	0.262269	26.606813
-8.941678	0.768924	3.303984	-3.295957	-2.278528	2.066214	-1.017523	2.198464	0.542603	-0.061393	-0.315834	0.226446	-1.374921	1.541059	1.297207	26.550053
-8.855267	0.907385	4.281972	-2.464420	-1.467884	2.178723	-2.126069	1.883084	-0.526723	-1.930432	0.347625	0.847109	-1.671766	0.549736	0.579586	26.565664
-8.146919	0.926171	6.074459	-0.391699	0.500521	2.480871	-0.358150	1.159361	-0.889042	-1.971816	-1.221111	0.650847	-1.579772	-0.634191	0.129250	26.591713
-8.901922	1.737121	4.588229	-0.860968	-0.504338	2.801980	-0.747764	1.932064	-1.576992	-1.056532	-2.069521	-0.737038	-1.439891	-0.544937	0.080325	26.596037
-7.669636	2.467969	7.256685	-3.208727	-2.221256	4.603349	-1.963242	2.406435	-1.632370	0.643057	-0.471972	0.213889	-0.223714	-0.247466	0.018072	26.559872
-9.057610	0.155181	3.324427	-2.248081	-3.340827	1.178218	-1.815956	1.325874	-0.180905	-1.072585	-1.702803	0.010450	-0.703391	-0.271000	-0.818929	26.748386
-10.447530	-1.491338	0.405171	-1.339887	-1.222201	0.770412	-0.572857	1.458109	1.484913	0.153202	-1.269381	-0.783884	-1.136119	-0.545045	0.056704	27.009268
-8.607441	-0.379985	2.753790	-2.050927	-1.208470	0.391120	-2.341167	0.742749	1.186009	0.294471	-1.059166	-0.862332	-0.953670	-1.373786	-0.674525	26.962831
-8.118798	1.471346	4.036717	-3.041800	-3.897262	0.122843	-1.179715	0.616153	-1.336383	2.122193	-1.693443	-1.432763	0.084221	-0.765361	-0.064207	26.305571
-6.952195	2.582743	3.565552	-3.484133	-3.114326	3.006245	-0.863883	1.552108	-1.752867	0.369175	-0.970652	-0.358550	-0.056258	-0.947678	0.120932	24.802759
