-9.050141	-2.420796	-2.516019	0.295435	0.596109	-1.155720	1.375687	-0.402627	-0.126471	-1.838343	0.856608	0.989848	-0.187176	-0.420569	0.722612	26.829762
-7.439375	-0.091982	-3.116709	0.823680	0.177944	-0.919543	-0.565924	-1.811164	-2.010795	-1.910948	-0.031905	1.224471	0.045543	-0.485962	0.715707	26.361979
-7.518436	-0.887998	-3.417995	1.210751	1.927503	-0.654384	1.131219	-1.283590	-1.986500	-1.739668	0.846070	1.402028	-0.297658	-0.451412	0.687183	25.531191
-9.870070	-3.167106	-3.564155	-0.090308	1.439296	-1.139552	2.519445	-0.337281	-0.643055	-0.144676	0.612783	1.034225	-0.946023	0.288464	0.350261	26.371443
-10.530811	-2.814972	-2.831567	-1.228439	-0.758330	-1.011712	3.698171	0.831152	-0.952800	0.769476	0.471199	0.058992	-0.865191	-0.859486	0.444705	26.673967
-9.137273	1.099084	1.709459	-2.639057	-2.951937	0.694215	0.504169	1.161912	-1.397505	1.473812	-1.144278	-0.194278	-1.132126	-0.808942	1.011317	26.644827
-9.722012	-1.302059	0.438269	-2.254519	-2.181890	0.425568	1.661122	0.468611	-1.786743	0.991545	-0.458153	-0.782348	-0.286329	-0.391621	0.749657	26.767258
-9.338533	-2.115230	-1.731708	-1.360836	-0.686526	-0.629254	1.087420	0.566083	-0.297028	1.283131	0.054571	-0.632124	0.322520	-0.842355	0.218275	26.860468
-10.223034	-2.243088	-0.253358	-0.945770	-0.801475	-0.721867	1.186789	-0.689520	-0.258582	1.344187	-0.448018	-1.731370	0.435730	-0.581827	-0.119715	26.701853
-9.750073	-1.976443	-2.564874	-1.763911	-1.238808	-0.197349	2.922013	0.195778	-1.117131	2.311658	-0.326618	-1.204005	0.511258	-0.617457	0.849046	25.909388
-9.302118	-1.961734	-2.674534	-1.621434	-0.272776	0.668155	2.616741	-0.159406	-1.474009	1.650925	1.312016	0.698716	0.764032	-0.490019	1.405472	25.017775
-8.974749	-0.699069	-1.163131	0.179110	-0.546203	-0.856086	1.467254	0.475322	-0.228273	0.865693	-0.155710	0.696145	0.656439	0.341808	0.924472	24.860813
